cpu_socket,mb_socket,ram_type,mb_ram_type,cpu_tdp_w,gpu_tdp_w,psu_wattage,gpu_length_mm,case_form_factor,mb_form_factor,compatible
LGA1700,LGA1700,DDR4,DDR4,106,149,1000,324,ATX,ATX,1
AM4,AM4,DDR4,DDR4,142,418,550,197,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,128,219,850,322,ATX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,120,86,1000,205,Micro-ATX,ATX,0
AM4,AM5,DDR5,DDR5,165,412,650,270,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,156,188,550,238,Mini-ITX,ATX,0
AM4,AM4,DDR4,DDR4,146,87,1000,201,Micro-ATX,ATX,0
AM5,LGA1200,DDR4,DDR4,108,98,450,254,Micro-ATX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,103,380,750,265,ATX,ATX,1
LGA1200,LGA1200,DDR4,DDR4,94,95,450,269,Micro-ATX,Micro-ATX,1
LGA1700,LGA1700,DDR4,DDR4,154,153,450,312,Micro-ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,90,338,450,348,ATX,ATX,0
AM5,AM5,DDR5,DDR5,101,317,750,316,ATX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,101,422,450,335,Micro-ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,75,270,450,358,Mini-ITX,ATX,0
AM4,LGA1200,DDR4,DDR4,91,307,750,257,ATX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,161,385,750,235,Micro-ATX,Micro-ATX,1
LGA1200,LGA1200,DDR4,DDR4,89,129,450,251,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,103,208,850,238,Micro-ATX,Micro-ATX,1
AM4,AM5,DDR5,DDR5,100,92,650,354,Micro-ATX,Micro-ATX,0
LGA1700,AM4,DDR4,DDR4,121,440,550,330,ATX,Micro-ATX,0
LGA1700,LGA1700,DDR4,DDR4,128,112,850,262,ATX,Micro-ATX,1
AM4,AM4,DDR4,DDR4,125,133,850,192,Mini-ITX,ATX,0
AM5,AM4,DDR4,DDR4,116,136,450,227,Mini-ITX,ATX,0
LGA1700,LGA1200,DDR4,DDR4,76,197,550,230,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,153,422,1000,201,Micro-ATX,Micro-ATX,1
AM4,LGA1200,DDR4,DDR4,76,83,750,192,ATX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,104,209,650,198,ATX,ATX,1
AM5,AM4,DDR4,DDR4,99,215,1000,213,Mini-ITX,Micro-ATX,0
LGA1700,LGA1200,DDR4,DDR4,169,396,650,230,ATX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,93,339,750,350,Mini-ITX,Micro-ATX,0
AM5,LGA1200,DDR4,DDR4,134,372,450,286,Micro-ATX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,148,449,550,259,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,84,94,1000,256,ATX,ATX,1
AM4,AM4,DDR4,DDR4,85,327,1000,346,Micro-ATX,Micro-ATX,0
AM5,AM4,DDR4,DDR4,116,184,850,356,Mini-ITX,ATX,0
AM4,AM4,DDR4,DDR4,65,440,850,239,Micro-ATX,Micro-ATX,1
LGA1700,AM5,DDR5,DDR5,169,186,750,338,Mini-ITX,Micro-ATX,0
AM5,LGA1700,DDR4,DDR4,91,395,550,349,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,143,141,550,234,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,70,227,650,206,ATX,ATX,1
AM4,AM4,DDR5,DDR4,157,111,1000,262,Micro-ATX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,92,367,650,287,ATX,Micro-ATX,1
LGA1200,LGA1200,DDR4,DDR4,106,120,1000,289,ATX,Micro-ATX,1
LGA1200,LGA1200,DDR5,DDR4,123,189,850,284,Micro-ATX,Mini-ITX,0
AM5,LGA1700,DDR5,DDR5,125,153,450,215,ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,169,166,750,328,ATX,ATX,1
AM4,AM4,DDR4,DDR4,101,345,450,238,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,118,122,550,340,ATX,Micro-ATX,1
LGA1700,LGA1700,DDR5,DDR5,88,124,550,239,ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,70,401,550,235,Micro-ATX,ATX,0
LGA1700,LGA1700,DDR4,DDR5,71,283,650,351,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,102,442,750,249,ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,80,156,750,205,ATX,Micro-ATX,1
LGA1700,LGA1700,DDR4,DDR4,136,112,1000,217,Mini-ITX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,73,414,850,290,ATX,Micro-ATX,1
AM5,AM5,DDR4,DDR5,149,328,750,247,Micro-ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,132,299,750,293,Mini-ITX,Mini-ITX,0
LGA1200,LGA1700,DDR4,DDR4,155,365,550,305,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,158,274,550,209,Mini-ITX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,70,232,750,262,ATX,Micro-ATX,1
LGA1200,LGA1200,DDR4,DDR4,93,215,750,183,Micro-ATX,ATX,0
AM5,AM5,DDR5,DDR5,159,431,1000,251,ATX,Micro-ATX,1
LGA1200,LGA1700,DDR5,DDR5,103,290,1000,234,ATX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,168,270,450,227,Mini-ITX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,89,186,750,347,Micro-ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,95,168,750,294,ATX,ATX,1
LGA1200,LGA1200,DDR4,DDR4,106,121,550,309,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,107,83,550,186,Micro-ATX,ATX,0
AM4,LGA1700,DDR4,DDR4,74,423,850,245,Mini-ITX,Mini-ITX,0
LGA1700,LGA1200,DDR5,DDR4,156,173,450,325,ATX,Mini-ITX,0
AM4,AM4,DDR5,DDR4,77,110,850,301,ATX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,166,161,1000,187,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR5,DDR4,149,347,650,199,Micro-ATX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,127,75,750,271,Mini-ITX,Micro-ATX,0
AM4,LGA1200,DDR4,DDR4,97,166,850,268,Micro-ATX,Micro-ATX,0
LGA1700,LGA1700,DDR4,DDR4,66,288,450,344,Mini-ITX,ATX,0
AM5,LGA1700,DDR4,DDR4,80,242,1000,259,ATX,ATX,0
LGA1700,LGA1700,DDR5,DDR4,79,381,1000,216,Micro-ATX,Micro-ATX,0
AM5,LGA1700,DDR5,DDR5,76,178,750,210,Mini-ITX,ATX,0
AM4,AM4,DDR4,DDR4,146,391,550,254,Micro-ATX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,124,446,750,341,Micro-ATX,Mini-ITX,0
LGA1200,AM4,DDR4,DDR4,158,310,650,218,ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,149,221,650,280,Micro-ATX,Micro-ATX,1
AM4,AM4,DDR4,DDR4,137,430,450,196,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,144,211,650,301,Micro-ATX,ATX,0
AM4,AM4,DDR5,DDR4,117,310,850,191,ATX,Micro-ATX,0
LGA1700,AM5,DDR4,DDR5,118,241,650,300,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,106,146,850,236,Micro-ATX,Micro-ATX,1
LGA1200,LGA1200,DDR4,DDR4,157,254,750,317,Micro-ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,154,417,1000,320,Mini-ITX,Micro-ATX,0
AM5,LGA1700,DDR4,DDR4,109,371,850,325,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR5,DDR4,84,370,1000,342,Micro-ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,167,159,650,244,Mini-ITX,Mini-ITX,0
AM4,LGA1700,DDR4,DDR4,115,305,1000,281,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,90,375,850,327,ATX,ATX,1
AM5,AM5,DDR5,DDR5,67,397,850,208,ATX,Micro-ATX,1
LGA1200,AM5,DDR5,DDR5,160,132,550,203,Mini-ITX,ATX,0
LGA1700,LGA1200,DDR4,DDR4,104,126,1000,326,Mini-ITX,Micro-ATX,0
AM4,AM5,DDR5,DDR5,65,390,650,359,Micro-ATX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,69,168,650,263,ATX,Micro-ATX,1
LGA1200,LGA1200,DDR4,DDR4,139,162,450,331,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,165,137,1000,237,Micro-ATX,Micro-ATX,1
LGA1200,LGA1700,DDR5,DDR5,160,216,750,232,Micro-ATX,Micro-ATX,0
AM5,LGA1200,DDR4,DDR4,87,341,1000,248,ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,103,269,850,182,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,157,254,850,284,Micro-ATX,Mini-ITX,1
LGA1700,LGA1700,DDR4,DDR5,97,116,750,272,Mini-ITX,Mini-ITX,0
LGA1700,LGA1200,DDR4,DDR4,150,75,1000,311,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,104,388,650,351,Micro-ATX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,106,207,650,223,ATX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,106,357,750,248,Micro-ATX,Micro-ATX,1
AM5,LGA1700,DDR4,DDR4,144,284,850,263,Mini-ITX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,124,110,650,358,ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,125,262,550,199,Mini-ITX,Micro-ATX,0
LGA1700,AM5,DDR5,DDR5,143,77,450,195,Micro-ATX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,84,218,1000,358,Micro-ATX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,92,365,1000,272,Micro-ATX,Mini-ITX,1
AM4,AM4,DDR5,DDR4,169,264,1000,210,ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,81,336,1000,354,ATX,Micro-ATX,1
LGA1700,LGA1700,DDR4,DDR4,74,98,750,334,Micro-ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,136,127,550,227,Micro-ATX,Micro-ATX,1
LGA1700,LGA1700,DDR4,DDR4,163,90,750,240,Mini-ITX,Micro-ATX,0
AM5,AM4,DDR5,DDR4,122,288,550,309,Micro-ATX,Micro-ATX,0
AM5,LGA1700,DDR4,DDR4,101,264,450,211,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR5,DDR4,79,212,550,344,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,149,186,1000,345,ATX,Mini-ITX,1
AM5,LGA1700,DDR4,DDR5,142,442,1000,206,Micro-ATX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,132,212,1000,279,Micro-ATX,Mini-ITX,1
AM4,LGA1700,DDR4,DDR4,152,396,750,277,Micro-ATX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,141,381,1000,262,Micro-ATX,ATX,0
AM4,AM5,DDR5,DDR5,150,194,450,345,Micro-ATX,ATX,0
AM5,AM5,DDR5,DDR5,99,418,1000,236,ATX,ATX,1
LGA1200,AM5,DDR5,DDR5,91,366,750,214,ATX,ATX,0
AM4,AM4,DDR4,DDR4,163,310,1000,354,Mini-ITX,Micro-ATX,0
LGA1700,AM4,DDR4,DDR4,79,437,450,188,Mini-ITX,ATX,0
AM4,AM4,DDR4,DDR4,148,422,550,292,ATX,ATX,0
AM5,AM4,DDR4,DDR4,134,442,450,245,Micro-ATX,Micro-ATX,0
AM5,AM4,DDR4,DDR4,165,303,1000,317,ATX,Mini-ITX,0
AM5,AM4,DDR4,DDR4,128,156,650,323,Micro-ATX,ATX,0
AM5,AM5,DDR4,DDR5,133,294,650,294,Mini-ITX,ATX,0
AM5,AM5,DDR4,DDR5,163,163,850,239,ATX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,69,243,450,312,ATX,ATX,1
LGA1200,LGA1200,DDR5,DDR4,148,431,850,180,Mini-ITX,Micro-ATX,0
LGA1700,AM5,DDR5,DDR5,94,304,650,216,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,89,391,650,293,ATX,Micro-ATX,1
LGA1700,LGA1200,DDR4,DDR4,169,151,650,343,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,131,432,650,214,ATX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,120,226,750,244,ATX,Micro-ATX,1
AM5,AM5,DDR4,DDR5,108,220,750,229,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,79,367,450,201,Micro-ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,126,179,650,347,Micro-ATX,Micro-ATX,0
LGA1200,AM5,DDR5,DDR5,164,214,850,186,Mini-ITX,ATX,0
AM4,AM4,DDR5,DDR4,111,106,550,290,Micro-ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,130,424,850,315,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,77,192,550,212,Mini-ITX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,85,397,450,295,ATX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,121,385,1000,241,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,128,129,650,256,Micro-ATX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,167,96,1000,228,ATX,ATX,1
LGA1200,LGA1200,DDR4,DDR4,73,424,750,319,Micro-ATX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,131,134,1000,207,ATX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,66,403,550,345,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,152,422,750,202,ATX,ATX,1
LGA1700,LGA1700,DDR4,DDR4,79,414,450,268,Mini-ITX,Micro-ATX,0
LGA1200,AM5,DDR5,DDR5,166,93,650,295,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,107,322,850,301,Micro-ATX,Mini-ITX,1
AM5,LGA1700,DDR5,DDR5,126,321,850,203,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,139,384,1000,242,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,97,326,650,222,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,163,364,1000,195,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,116,153,550,346,Mini-ITX,Micro-ATX,0
LGA1700,AM5,DDR5,DDR5,149,240,850,199,Micro-ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,106,344,850,268,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR5,DDR4,80,356,850,342,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,132,385,550,219,Micro-ATX,Mini-ITX,0
AM5,LGA1700,DDR5,DDR5,65,348,850,322,ATX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,73,278,550,291,ATX,ATX,1
AM5,AM5,DDR5,DDR5,155,324,850,289,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,116,123,750,216,Micro-ATX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,163,268,450,257,ATX,ATX,0
AM5,LGA1700,DDR5,DDR4,69,331,650,320,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,100,328,650,210,Micro-ATX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,69,339,650,339,ATX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,85,166,750,265,ATX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,160,409,550,291,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,154,421,650,352,ATX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,132,124,750,232,Micro-ATX,Micro-ATX,1
AM4,AM4,DDR4,DDR4,157,192,550,234,Micro-ATX,ATX,0
LGA1700,LGA1200,DDR4,DDR4,129,429,750,339,ATX,ATX,0
LGA1700,LGA1700,DDR4,DDR4,141,293,550,230,Mini-ITX,Mini-ITX,1
AM4,AM4,DDR5,DDR4,126,432,850,320,Mini-ITX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,81,99,1000,279,Mini-ITX,Micro-ATX,0
LGA1700,LGA1700,DDR4,DDR4,149,185,850,189,ATX,Micro-ATX,1
LGA1200,LGA1200,DDR4,DDR4,150,352,450,257,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,138,423,850,359,ATX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,141,156,450,194,ATX,Mini-ITX,1
LGA1200,LGA1700,DDR4,DDR4,84,161,450,267,ATX,ATX,0
AM5,AM5,DDR5,DDR5,133,446,550,334,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,113,370,650,235,ATX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,95,327,1000,258,Mini-ITX,Micro-ATX,0
LGA1200,AM5,DDR5,DDR5,79,310,550,338,ATX,Micro-ATX,0
LGA1700,LGA1200,DDR5,DDR4,102,284,550,346,Mini-ITX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,109,351,850,355,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,99,239,850,246,ATX,ATX,1
AM5,LGA1700,DDR4,DDR4,84,304,1000,274,ATX,Mini-ITX,0
AM5,LGA1700,DDR4,DDR4,152,281,450,308,Mini-ITX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR4,150,417,450,278,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,155,315,450,309,Micro-ATX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,72,182,650,330,Micro-ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,133,387,650,332,Micro-ATX,Mini-ITX,0
AM4,AM4,DDR5,DDR4,99,174,650,327,ATX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,147,132,450,296,Micro-ATX,ATX,0
AM4,LGA1200,DDR4,DDR4,76,112,650,296,ATX,Micro-ATX,0
LGA1700,LGA1700,DDR5,DDR5,165,400,750,264,Mini-ITX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,147,288,1000,264,Mini-ITX,Micro-ATX,0
AM5,LGA1200,DDR4,DDR4,88,114,850,209,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,96,151,1000,320,ATX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,80,278,850,354,ATX,Micro-ATX,1
LGA1700,LGA1700,DDR5,DDR5,129,84,850,239,Micro-ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,120,401,750,235,Mini-ITX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,130,274,1000,313,Mini-ITX,ATX,0
LGA1200,AM5,DDR5,DDR5,90,346,1000,290,ATX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,147,431,450,268,Micro-ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,87,135,850,228,ATX,ATX,1
LGA1700,LGA1700,DDR4,DDR5,110,306,450,271,Mini-ITX,Mini-ITX,0
AM5,LGA1700,DDR5,DDR5,150,216,650,256,Mini-ITX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,133,211,750,338,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR5,DDR5,68,97,650,341,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,88,414,850,320,ATX,Mini-ITX,1
AM5,AM5,DDR5,DDR5,139,178,1000,307,Micro-ATX,Micro-ATX,1
AM4,AM5,DDR5,DDR5,91,362,650,224,ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,65,333,750,312,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,158,95,650,256,Micro-ATX,ATX,0
LGA1200,LGA1700,DDR4,DDR5,108,323,750,322,Micro-ATX,Micro-ATX,0
AM4,LGA1200,DDR4,DDR4,128,91,850,295,ATX,ATX,0
AM4,AM4,DDR4,DDR4,153,268,550,181,Mini-ITX,Micro-ATX,0
AM5,AM4,DDR4,DDR4,130,401,750,182,ATX,ATX,0
AM5,AM5,DDR4,DDR5,119,154,650,329,ATX,Micro-ATX,0
LGA1700,LGA1700,DDR4,DDR4,160,211,850,325,Mini-ITX,ATX,0
AM4,AM4,DDR5,DDR4,109,363,750,298,Mini-ITX,ATX,0
AM4,LGA1700,DDR4,DDR4,93,198,1000,274,ATX,ATX,0
AM5,AM5,DDR5,DDR5,71,178,750,295,ATX,ATX,1
AM4,AM4,DDR4,DDR4,163,167,650,204,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,143,237,1000,289,Micro-ATX,Mini-ITX,1
LGA1700,LGA1700,DDR5,DDR5,90,307,550,235,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,139,122,750,259,Mini-ITX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,125,425,650,336,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,133,258,550,197,Mini-ITX,Mini-ITX,1
AM5,AM4,DDR4,DDR4,77,114,850,320,Micro-ATX,Mini-ITX,0
AM4,LGA1700,DDR4,DDR4,154,430,1000,262,Micro-ATX,Micro-ATX,0
AM4,LGA1200,DDR4,DDR4,86,97,450,199,Mini-ITX,ATX,0
AM5,LGA1700,DDR5,DDR5,107,409,650,341,Micro-ATX,Mini-ITX,0
LGA1700,LGA1700,DDR4,DDR4,75,409,750,301,ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,127,86,1000,220,Mini-ITX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,154,252,1000,318,ATX,Micro-ATX,1
AM4,AM4,DDR4,DDR4,90,228,650,317,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,84,149,750,329,Micro-ATX,ATX,0
LGA1700,LGA1700,DDR5,DDR5,155,96,850,320,ATX,ATX,1
AM4,LGA1700,DDR4,DDR4,133,169,850,196,Micro-ATX,ATX,0
AM4,AM4,DDR4,DDR4,110,142,850,280,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,73,213,1000,210,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,157,231,450,338,ATX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,167,364,450,243,Mini-ITX,Mini-ITX,0
AM5,LGA1200,DDR4,DDR4,127,237,850,331,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,143,157,1000,260,Micro-ATX,ATX,0
AM4,AM5,DDR5,DDR5,162,377,1000,309,Mini-ITX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,66,393,750,343,ATX,ATX,1
LGA1700,LGA1700,DDR4,DDR4,156,132,750,358,ATX,Mini-ITX,1
AM5,AM4,DDR4,DDR4,101,115,550,288,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,93,432,750,257,ATX,Micro-ATX,1
LGA1200,LGA1200,DDR4,DDR4,87,369,1000,258,Mini-ITX,Mini-ITX,0
LGA1200,AM5,DDR5,DDR5,140,205,1000,333,ATX,Mini-ITX,0
LGA1200,LGA1200,DDR5,DDR4,110,340,650,225,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR5,DDR4,154,252,850,212,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR5,DDR4,140,95,750,250,Mini-ITX,Mini-ITX,0
LGA1200,AM5,DDR5,DDR5,71,266,450,284,ATX,Mini-ITX,0
AM5,AM5,DDR5,DDR5,74,433,1000,258,Mini-ITX,ATX,0
LGA1200,LGA1200,DDR4,DDR4,72,396,850,336,ATX,Mini-ITX,1
AM5,LGA1200,DDR4,DDR4,99,184,750,355,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,83,390,850,331,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,158,408,1000,211,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,124,329,850,318,Micro-ATX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,167,196,650,316,Micro-ATX,ATX,0
AM5,AM5,DDR5,DDR5,77,143,450,275,Micro-ATX,ATX,0
AM4,AM4,DDR5,DDR4,123,290,550,352,Mini-ITX,Mini-ITX,0
LGA1200,LGA1700,DDR4,DDR4,88,165,650,268,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,93,247,1000,222,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR4,DDR4,154,416,1000,290,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,140,421,850,259,ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,93,178,850,283,Micro-ATX,Micro-ATX,1
LGA1700,LGA1700,DDR4,DDR4,73,232,650,321,Mini-ITX,ATX,0
AM5,AM5,DDR5,DDR5,148,161,750,301,ATX,Mini-ITX,1
AM4,AM5,DDR5,DDR5,108,307,1000,297,ATX,ATX,0
AM5,AM5,DDR5,DDR5,80,431,650,353,Micro-ATX,ATX,0
AM5,AM5,DDR5,DDR5,81,388,1000,218,Micro-ATX,Micro-ATX,1
LGA1200,LGA1200,DDR4,DDR4,148,167,750,215,ATX,Mini-ITX,1
AM4,AM4,DDR4,DDR4,83,212,650,271,Micro-ATX,ATX,0
AM4,AM4,DDR4,DDR4,85,199,850,231,Micro-ATX,Mini-ITX,1
LGA1700,LGA1700,DDR4,DDR4,153,389,1000,349,ATX,Micro-ATX,1
AM4,AM4,DDR4,DDR4,96,247,450,324,Mini-ITX,Mini-ITX,0
LGA1200,LGA1700,DDR5,DDR5,113,433,850,305,ATX,Mini-ITX,0
AM4,AM4,DDR4,DDR4,148,197,1000,234,Micro-ATX,Micro-ATX,1
LGA1200,LGA1200,DDR4,DDR4,112,131,650,286,ATX,ATX,1
LGA1200,LGA1200,DDR4,DDR4,92,156,1000,300,ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,104,356,550,223,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,135,409,650,233,Mini-ITX,Micro-ATX,0
AM4,AM4,DDR4,DDR4,115,317,850,302,Mini-ITX,Micro-ATX,0
AM5,AM5,DDR5,DDR5,121,355,850,351,ATX,Micro-ATX,1
LGA1200,LGA1200,DDR4,DDR4,92,251,750,342,ATX,ATX,1
LGA1200,LGA1200,DDR4,DDR4,103,349,450,231,Micro-ATX,Micro-ATX,0
LGA1200,LGA1200,DDR5,DDR4,115,409,450,353,ATX,Mini-ITX,0
LGA1200,LGA1200,DDR4,DDR4,95,163,850,325,ATX,Mini-ITX,1
LGA1200,LGA1200,DDR4,DDR4,85,101,650,308,ATX,ATX,1
AM5,AM5,DDR5,DDR5,85,151,1000,217,Micro-ATX,Micro-ATX,1
AM5,AM5,DDR5,DDR5,111,211,650,199,Mini-ITX,ATX,0
AM4,AM4,DDR4,DDR4,70,100,550,302,Mini-ITX,Micro-ATX,0
LGA1200,LGA1200,DDR5,DDR4,135,399,750,355,Mini-ITX,Mini-ITX,0
LGA1200,AM4,DDR4,DDR4,87,348,450,266,Mini-ITX,ATX,0
